127.0.0.1 - sa [21/Aug/2015:10:00:53 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:00:53 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:00:53 +0800] "GET /manager/html?org.apache.catalina.filters.CSRF_NONCE=96C00E69608DA185926391C2C0B00A3E HTTP/1.1" 200 15826
127.0.0.1 - sa [21/Aug/2015:10:00:53 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:00:53 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:01:26 +0800] "GET /manager/text/undeploy?path=/CSPSWeb HTTP/1.1" 200 55
127.0.0.1 - sa [21/Aug/2015:10:02:05 +0800] "GET /manager/text/undeploy?path=/CSPSWeb HTTP/1.1" 200 55
127.0.0.1 - sa [21/Aug/2015:10:02:06 +0800] "GET /manager/text/reload?path=%2FCSPSWeb HTTP/1.1" 200 55
127.0.0.1 - sa [21/Aug/2015:10:03:26 +0800] "GET /manager/text/undeploy?path=/CSPSWeb HTTP/1.1" 200 55
127.0.0.1 - sa [21/Aug/2015:10:03:27 +0800] "GET /manager/text/reload?path=%2FCSPSWeb HTTP/1.1" 200 55
127.0.0.1 - sa [21/Aug/2015:10:04:03 +0800] "GET /manager/text/undeploy?path=/CSPSWeb HTTP/1.1" 200 55
127.0.0.1 - sa [21/Aug/2015:10:05:59 +0800] "PUT /manager/text/deploy?path=%2FCSPSWeb HTTP/1.1" 200 63
127.0.0.1 - sa [21/Aug/2015:10:09:24 +0800] "GET /manager/html?org.apache.catalina.filters.CSRF_NONCE=96C00E69608DA185926391C2C0B00A3E HTTP/1.1" 200 16988
127.0.0.1 - sa [21/Aug/2015:10:09:24 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:09:24 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:09:25 +0800] "GET /manager/html?org.apache.catalina.filters.CSRF_NONCE=96C00E69608DA185926391C2C0B00A3E HTTP/1.1" 200 16988
127.0.0.1 - sa [21/Aug/2015:10:09:25 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:09:25 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:09:28 +0800] "GET /manager/html?org.apache.catalina.filters.CSRF_NONCE=96C00E69608DA185926391C2C0B00A3E HTTP/1.1" 200 16988
127.0.0.1 - sa [21/Aug/2015:10:09:28 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:09:28 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:10:20 +0800] "GET /manager/text/reload?path=%2FCSPSWeb HTTP/1.1" 200 63
127.0.0.1 - sa [21/Aug/2015:10:15:34 +0800] "GET /manager/html?org.apache.catalina.filters.CSRF_NONCE=96C00E69608DA185926391C2C0B00A3E HTTP/1.1" 200 17531
127.0.0.1 - sa [21/Aug/2015:10:15:34 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:15:34 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
127.0.0.1 - sa [21/Aug/2015:10:27:47 +0800] "GET /manager/text/undeploy?path=/CSPSWeb HTTP/1.1" 200 65
127.0.0.1 - sa [21/Aug/2015:10:29:55 +0800] "PUT /manager/text/deploy?path=%2FCSPSWeb HTTP/1.1" 200 63
127.0.0.1 - sa [21/Aug/2015:10:34:25 +0800] "GET /manager/text/undeploy?path=/CSPSWeb HTTP/1.1" 200 65
127.0.0.1 - sa [21/Aug/2015:10:36:19 +0800] "PUT /manager/text/deploy?path=%2FCSPSWeb HTTP/1.1" 200 63
127.0.0.1 - sa [21/Aug/2015:10:42:24 +0800] "GET /manager/text/undeploy?path=/CSPSWeb HTTP/1.1" 200 65
127.0.0.1 - sa [21/Aug/2015:10:43:31 +0800] "PUT /manager/text/deploy?path=%2FCSPSWeb HTTP/1.1" 200 63
